,stock,date,0
629,CMG,2022-05-16,-211140.70611299935
630,CMG,2022-05-17,320233.8810129994
631,CMG,2022-05-25,493682.0555799992
632,CMG,2022-05-26,580957.7179060008
633,CMG,2022-05-27,662602.9286949997
634,CMG,2022-05-31,-2140.7996130001557
635,CMG,2022-06-01,-12225.143650999744
636,CMG,2022-06-06,-146913.4778800015
637,CMG,2022-06-07,141267.5086470015
638,CMG,2022-06-08,-175851.32731500122
639,CMG,2022-06-09,-37789.30582199966
640,CMG,2022-06-10,-547275.8110010002
641,CMG,2022-06-13,-895883.4448470005
642,CMG,2022-06-14,-325375.8735529996
643,CMG,2022-06-15,729316.3712600004
644,CMG,2022-06-16,-593087.153577001
645,CMG,2022-06-17,363072.99311100063
646,CMG,2022-06-21,184779.0417420008
647,CMG,2022-06-22,-84840.25977200037
648,CMG,2022-06-23,403951.6059459992
649,CMG,2022-06-24,440616.072246
650,CMG,2022-06-27,35539.637066001014
651,CMG,2022-06-28,-459584.0749180001
652,CMG,2022-06-29,-8541.04947599957
653,CMG,2022-06-30,211411.573841999
654,CMG,2022-07-01,-5865.62255600022
655,CMG,2022-07-05,611296.6379640009
656,CMG,2022-07-06,-214528.58195599983
657,CMG,2022-07-07,94465.37566099997
658,CMG,2022-07-08,-126985.36660300022
659,CMG,2022-07-11,-523096.4178850001
660,CMG,2022-07-12,-317012.0592079998
661,CMG,2022-07-13,166050.4805470006
662,CMG,2022-07-14,-110297.01925000078
663,CMG,2022-07-15,383734.1450160004
664,CMG,2022-07-18,215121.74651999955
665,CMG,2022-07-19,255722.6317700002
666,CMG,2022-07-20,344324.9191349997
667,CMG,2022-07-21,-78614.09520600006
668,CMG,2022-07-22,-216650.31474099937
669,CMG,2022-07-25,-196834.97032300025
670,CMG,2022-07-26,-132156.73146300096
671,CMG,2022-07-27,2088771.739446001
672,CMG,2022-07-28,271634.0439209998
673,CMG,2022-07-29,236141.24434400004
674,CMG,2022-08-01,-63316.51736400003
675,CMG,2022-08-02,-68741.75485700012
676,CMG,2022-08-03,323779.4301290004
677,CMG,2022-08-04,-6328.225988999758
678,CMG,2022-08-05,148387.06800499978
679,CMG,2022-08-08,188541.25508199906
680,CMG,2022-08-09,150929.9282350008
681,CMG,2022-08-10,170565.63394299982
682,CMG,2022-08-11,-233650.9228339998
683,CMG,2022-08-12,285724.4622150004
684,CMG,2022-08-15,243430.34907399962
685,CMG,2022-08-16,189946.79200299928
686,CMG,2022-08-17,-78807.1549129991
687,CMG,2022-08-18,43909.79380000029
688,CMG,2022-08-19,-321645.69895000086
689,CMG,2022-08-22,-274272.3921880003
690,CMG,2022-08-23,-81762.2197099991
691,CMG,2022-08-24,113413.05368399959
692,CMG,2022-08-25,175486.98061000044
693,CMG,2022-08-26,-303437.5388549998
694,CMG,2022-08-29,100488.28456599989
695,CMG,2022-08-30,-231615.69385600035
696,CMG,2022-08-31,-139254.21435600048
697,CMG,2022-09-01,147845.75354600075
698,CMG,2022-09-02,31396.227932999114
699,CMG,2022-09-06,159568.35400800096
700,CMG,2022-09-07,402894.35529199935
701,CMG,2022-09-08,222942.5976
702,CMG,2022-09-09,138199.54307400092
703,CMG,2022-09-12,205575.48281600012
704,CMG,2022-09-13,-387704.0775130015
705,CMG,2022-09-14,170228.23148700103
706,CMG,2022-09-15,-90528.87093400005
707,CMG,2022-09-16,-141713.65304599964
708,CMG,2022-09-19,99339.34714799907
709,CMG,2022-09-20,-47126.68842399982
710,CMG,2022-09-21,-289316.25811599975
711,CMG,2022-09-22,-656224.1753539996
712,CMG,2022-09-23,-137155.3014479993
713,CMG,2022-09-26,234463.93459899907
714,CMG,2022-09-27,-61351.57247999968
715,CMG,2022-09-28,-70209.99039600012
716,CMG,2022-10-04,26396.375355000124
717,CMG,2022-10-05,-156406.15057500015
718,CMG,2022-10-06,45979.10753099787
719,CMG,2022-10-07,265959.66793000035
720,CMG,2022-10-10,30017.625039999635
721,CMG,2022-10-11,-147402.66693699875
722,CMG,2022-10-12,-88561.90145800107
723,CMG,2022-10-17,18752.39058000065
724,CMG,2022-10-18,27004.895833999617
725,CMG,2022-10-19,-155324.16839700012
726,CMG,2022-10-20,35809.063735000156
727,CMG,2022-10-24,-130527.19341199996
728,CMG,2022-10-25,352496.21825199935
729,CMG,2022-10-26,-985470.7557069992
730,CMG,2022-10-27,-97328.50367199931
731,CMG,2022-10-28,-5128.969853000908
732,CMG,2022-11-03,-120343.26779500052
733,CMG,2022-11-04,55729.06045700057
734,CMG,2022-11-07,-11980.717484000561
735,CMG,2022-11-08,-68819.0548940007
736,CMG,2022-11-09,-141847.12983899872
737,CMG,2022-11-10,981209.6366019989
738,CMG,2022-11-11,133745.9719199998
739,CMG,2022-11-16,61426.35952199948
740,CMG,2022-11-17,-306783.4807669991
741,CMG,2022-11-18,78261.8715410003
742,CMG,2022-11-21,-77338.87608500115
743,CMG,2022-11-22,109647.57680500078
744,CMG,2022-11-23,27939.342037000075
745,CMG,2022-11-25,60316.403807000155
746,CMG,2022-11-28,116543.45833199863
747,CMG,2022-11-29,234757.25832300074
748,CMG,2022-11-30,684332.4323690003
749,CMG,2022-12-01,-10741.553324999872
750,CMG,2022-12-02,-184027.10005500048
751,CMG,2022-12-05,-303838.9213749994
752,CMG,2022-12-06,-565693.0262260003
753,CMG,2022-12-07,11313.672326999924
754,CMG,2022-12-08,203915.70936899981
755,CMG,2022-12-09,-44228.84669000032
756,CMG,2022-12-12,327288.6984850008
757,CMG,2022-12-13,-107655.25527299993
758,CMG,2022-12-14,-33858.251601000506
759,CMG,2022-12-16,89595.56746800037
760,CMG,2022-12-19,458548.0070329998
761,CMG,2022-12-20,-137578.44185399913
762,CMG,2022-12-21,31564.68519399892
763,CMG,2022-12-22,173943.58967200146
764,CMG,2022-12-23,-47202.15307200108
765,CMG,2022-12-27,145187.7185870005
766,CMG,2022-12-28,-151092.95030899846
767,CMG,2022-12-29,274467.12576400046
768,CMG,2022-12-30,-179696.53380500022
769,CMG,2023-01-03,-170098.45309700054
770,CMG,2023-01-04,49384.35660599961
771,CMG,2023-01-05,-118672.56628499947
772,CMG,2023-01-06,313667.1250019985
773,CMG,2023-01-09,459117.4605710013
774,CMG,2023-01-10,47341.285149998934
775,CMG,2023-01-11,273775.8628730009
776,CMG,2023-01-12,322773.62565499963
777,CMG,2023-01-13,112477.41317800079
778,CMG,2023-01-17,252018.2448029991
779,CMG,2023-01-18,-362550.565974
780,CMG,2023-01-19,-69517.8056320003
781,CMG,2023-01-20,484132.20084800135
782,CMG,2023-01-23,386302.4352059989
783,CMG,2023-01-24,-20540.223631999685
784,CMG,2023-01-25,-278236.0144719994
785,CMG,2023-01-26,383104.3750169992
786,CMG,2023-01-27,67510.07166100031
787,CMG,2023-01-30,-35132.192114999656
788,CMG,2023-01-31,323933.5467449994
789,CMG,2023-02-01,53675.584691999386
790,CMG,2023-02-02,321559.6375860005
791,CMG,2023-02-03,25541.07442500023
792,CMG,2023-02-06,61636.940790000226
793,CMG,2023-02-07,189280.18849900033
794,CMG,2023-02-08,-717335.5920420004
795,CMG,2023-02-09,-267233.955278
796,CMG,2023-02-10,-201762.6657750004
797,CMG,2023-02-13,273678.00571899966
798,CMG,2023-02-14,267058.9531500002
799,CMG,2023-02-15,105311.14179300042
800,CMG,2023-02-16,-305314.6674899995
801,CMG,2023-02-17,-29296.364152000635
802,CMG,2023-02-21,-427439.01940799993
803,CMG,2023-02-22,-153457.95219199985
804,CMG,2023-02-23,42151.565519999844
805,CMG,2023-02-24,199576.59765999936
806,CMG,2023-02-27,-170459.34765999936
807,CMG,2023-02-28,35444.64366399965
808,CMG,2023-03-01,60263.347892001024
809,CMG,2023-03-02,-101421.07082000001
810,CMG,2023-03-03,-141037.13758000068
811,CMG,2023-03-06,45140.15270000015
812,CMG,2023-03-07,-43205.286422999474
813,CMG,2023-03-08,-221230.88574399985
814,CMG,2023-03-09,-168566.81177400058
815,CMG,2023-03-10,3245.34918599953
816,CMG,2023-03-13,-144010.28599199984
817,CMG,2023-03-14,-224610.60348799964
818,CMG,2023-03-15,28.73609999952896
819,CMG,2023-03-16,-307717.6495949994
820,CMG,2023-03-17,143381.3899709995
821,CMG,2023-03-20,-12701.486919000585
822,CMG,2023-03-21,-157337.7815709996
823,CMG,2023-03-22,48513.53332200031
824,CMG,2023-03-23,-88147.37979100022
825,CMG,2023-03-24,72262.33477600012
826,CMG,2023-03-27,-207088.42399000062
827,CMG,2023-03-28,-43648.59933199963
828,CMG,2023-03-29,-48003.18086300052
829,CMG,2023-03-30,133250.3788789998
830,CMG,2023-03-31,309053.2168850001
831,CMG,2023-04-03,76540.72952400077
832,CMG,2023-04-04,142822.17448199948
833,CMG,2023-04-05,-308467.9348820003
834,CMG,2023-04-06,-100923.1424229995
835,CMG,2023-04-10,54458.93846499905
836,CMG,2023-04-11,190109.23827200002
837,CMG,2023-04-12,-150678.14161399982
838,CMG,2023-04-13,184861.55481500016
839,CMG,2023-04-14,169717.85426999998
840,CMG,2023-04-17,302577.79251600045
841,CMG,2023-04-18,65752.0
842,CMG,2023-04-24,-125563.87971599994
843,CMG,2023-04-25,-134898.6598269999
844,CMG,2023-04-26,1834286.3858559998
845,CMG,2023-04-27,202456.46573600004
846,CMG,2023-04-28,219550.5502519998
847,CMG,2023-05-01,-197167.74048199947
848,CMG,2023-05-02,102505.84964000006
849,CMG,2023-05-03,28944.05098599941
850,CMG,2023-05-04,-170838.4648379998
851,CMG,2023-05-05,-37165.90544999961
852,CMG,2023-05-08,32543.554787999878
853,CMG,2023-05-09,-1148.7222560000591
854,CMG,2023-05-10,155897.2696099995
855,CMG,2023-05-11,3373.779420000483
856,CMG,2023-05-19,-87381.59030399915
857,CMG,2023-05-22,28864.6424739993
858,CMG,2023-05-23,373178.6519020009
859,CMG,2023-05-24,-42687.4758060002
860,CMG,2023-05-25,-116183.02313399996
861,CMG,2023-05-26,-97312.95881999952
862,CMG,2023-05-30,-1850.4841850005687
863,CMG,2023-05-31,-35933.10101700015
864,CMG,2023-06-01,-39843.48342599948
865,CMG,2023-06-02,138074.01431299924
866,CMG,2023-06-05,-84403.58457999997
867,CMG,2023-06-06,111764.25305900088
868,CMG,2023-06-07,244511.05907799935
869,CMG,2023-06-08,-3366.6209960002743
870,CMG,2023-06-09,-122279.45715999912
871,CMG,2023-06-12,-162371.9039800007
872,CMG,2023-06-13,-14215.275204000172
873,CMG,2023-06-14,31541.48100000018
874,CMG,2023-06-15,65843.32193999976
875,CMG,2023-06-16,130956.6115440008
876,CMG,2023-06-20,-118421.24044699987
877,CMG,2023-06-21,-172858.05287500087
878,CMG,2023-06-22,165443.12290000095
879,CMG,2023-06-23,46623.19923600003
880,CMG,2023-06-26,79507.22305800012
881,CMG,2023-06-27,-241464.5593110011
882,CMG,2023-06-28,-240869.58350399975
883,CMG,2023-06-29,-62126.107525999
884,CMG,2023-06-30,-192628.13389400076
885,CMG,2023-07-03,103331.61955800014
886,CMG,2023-07-05,18724.32755199972
887,CMG,2023-07-06,184051.20944500057
888,CMG,2023-07-07,107475.28738399943
889,CMG,2023-07-10,-107607.42513999934
890,CMG,2023-07-11,271614.9131849994
891,CMG,2023-07-12,-155923.12339499992
892,CMG,2023-07-13,186050.4074570002
893,CMG,2023-07-14,-48792.56139100068
894,CMG,2023-07-17,-497196.3300959993
895,CMG,2023-07-18,-178376.71006800063
896,CMG,2023-07-19,92396.02639199997
897,CMG,2023-07-20,296146.52426400024
898,CMG,2023-07-21,-25607.31276599942
899,CMG,2023-07-24,108009.29499899934
900,CMG,2023-07-25,-63844.24646799924
901,CMG,2023-07-26,30600.019976999676
902,CMG,2023-07-27,1399347.2276289994
903,CMG,2023-07-28,-212759.63757599902
904,CMG,2023-07-31,-98921.73585399984
905,CMG,2023-08-02,-55979.53577999912
906,CMG,2023-08-03,-76076.52847199998
907,CMG,2023-08-09,89019.15205199915
908,CMG,2023-08-10,37795.4742150004
909,CMG,2023-08-11,-6501.841431999405
910,CMG,2023-08-14,73056.65529599917
911,CMG,2023-08-15,-41461.73139500013
912,CMG,2023-08-16,182484.16654299977
913,CMG,2023-08-17,-140894.36632799977
914,CMG,2023-08-18,-84795.83693399967
915,CMG,2023-08-21,-99652.69312499934
916,CMG,2023-08-22,-135727.83285000056
917,CMG,2023-08-24,209029.51641399902
918,CMG,2023-08-25,-34043.257837999554
919,CMG,2023-08-28,-171329.18186099938
920,CMG,2023-08-29,-28612.231266000806
921,CMG,2023-08-30,-266491.66560000024
922,CMG,2023-08-31,86914.29742900092
923,CMG,2023-09-01,-88676.95672500077
924,CMG,2023-09-05,-95920.30751999987
925,CMG,2023-09-06,-19178.62708999987
926,CMG,2023-09-07,-92909.2880599999
927,CMG,2023-09-08,157724.11440900026
928,CMG,2023-09-11,-26866.885301999995
929,CMG,2023-09-12,116423.35044400004
930,CMG,2023-09-13,-575.9158100000932
931,CMG,2023-09-14,-22760.87484000028
932,CMG,2023-09-15,174359.64293000012
933,CMG,2023-09-18,-194121.92350600043
934,CMG,2023-09-19,101326.50368500067
935,CMG,2023-09-20,30855.81271999921
936,CMG,2023-09-21,404975.31655600073
937,CMG,2023-09-22,-72767.51446000056
938,CMG,2023-09-25,121459.44174399962
939,CMG,2023-09-26,91429.40906100055
940,CMG,2023-09-27,321474.5388089998
941,CMG,2023-09-28,11750.32370700099
942,CMG,2023-10-03,144527.5047649996
943,CMG,2023-10-04,-161014.81303899956
944,CMG,2023-10-05,-27285.58991300003
945,CMG,2023-10-06,301793.8889280008
946,CMG,2023-10-09,-87885.94327000025
947,CMG,2023-10-10,7304.347354999598
948,CMG,2023-10-11,67384.35711099961
949,CMG,2023-10-12,233511.8193960011
950,CMG,2023-10-13,96690.78998599888
951,CMG,2023-10-16,-232117.69744899988
952,CMG,2023-10-17,-148906.82183099928
953,CMG,2023-10-18,-88055.70494000081
954,CMG,2023-10-19,-53962.272127999335
955,CMG,2023-10-20,126532.89923499987
956,CMG,2023-10-23,89646.82819600003
957,CMG,2023-10-24,-277316.4662
958,CMG,2023-10-25,102566.28044999987
959,CMG,2023-10-26,274732.26776800025
960,CMG,2023-10-27,-629601.3990920001
961,CMG,2023-10-30,-165121.31970399956
962,CMG,2023-10-31,-246065.90169000084
963,CMG,2023-11-01,-327847.2769429992
964,CMG,2023-11-02,-351889.85125000053
965,CMG,2023-11-03,-36321.47947199997
966,CMG,2023-11-06,-199684.59947799952
967,CMG,2023-11-07,29389.022783999517
968,CMG,2023-11-08,-132938.2784119999
969,CMG,2023-11-09,-76762.4390099998
970,CMG,2023-11-10,-173932.1812339999
971,CMG,2023-11-13,-201103.05014800033
972,CMG,2023-11-14,-105204.55639499948
973,CMG,2023-11-15,66943.97797900013
974,CMG,2023-11-16,-114464.91024299986
975,CMG,2023-11-17,71414.37996499936
976,CMG,2023-11-20,-161391.8808630007
977,CMG,2023-11-21,-71874.03568699959
978,CMG,2023-11-22,-138937.35089199984
979,CMG,2023-11-24,-3900.3998360002297
980,CMG,2023-11-27,67428.74756099969
981,EQT,2021-09-08,196851.06303699902
982,EQT,2021-09-09,421614.71907800203
983,EQT,2021-09-10,344654.33895799995
984,EQT,2021-09-13,-411895.60362300207
985,EQT,2021-09-14,310131.867246002
986,EQT,2021-09-15,-763051.7646419997
987,EQT,2021-09-16,861049.9685249985
988,EQT,2021-09-17,385400.04415500164
989,EQT,2021-09-20,46460.6099999976
990,EQT,2021-09-21,282207.98149800155
991,EQT,2021-09-22,-398584.2914980005
992,EQT,2021-09-23,-426687.0945420009
993,EQT,2021-09-24,-380236.09545799776
994,EQT,2021-09-27,-1695825.0100000012
995,EQT,2021-09-28,124914.69517600106
996,EQT,2021-09-29,857337.5724699999
997,EQT,2021-09-30,194536.85060299904
998,EQT,2021-10-01,-111529.02702599905
999,EQT,2021-10-04,-597385.4017740013
1000,EQT,2021-10-05,-108088.98506999871
1001,EQT,2021-10-06,417874.94507
1002,EQT,2021-10-07,-209000.7794040008
1003,EQT,2021-10-08,280402.01009399875
1004,EQT,2021-10-11,673869.445819002
1005,EQT,2021-10-12,44186.29630600031
1006,EQT,2021-10-13,-14991.000000002241
1007,EQT,2021-10-14,-417750.0992739988
1008,EQT,2021-10-15,430062.8792509989
1009,EQT,2021-10-18,-177220.05623000005
1010,EQT,2021-10-19,-133871.1111359991
1011,EQT,2021-10-20,-788854.1587849989
1012,EQT,2021-10-21,440807.36698599794
1013,EQT,2021-10-22,-462754.98849299806
1014,EQT,2021-10-25,-751722.548091002
1015,EQT,2021-10-26,-5780.581719998067
1016,EQT,2021-10-27,114235.47463799822
1017,EQT,2021-10-29,656894.3414670002
1018,EQT,2021-11-01,-505007.66751399887
1019,EQT,2021-11-02,164545.88561599786
1020,EQT,2021-11-03,-37088.80096699874
1021,EQT,2021-11-04,41216.479033000884
1022,EQT,2021-11-05,-146986.21074899987
1023,EQT,2021-11-08,-85231.41415500142
1024,EQT,2021-11-09,262693.114155
1025,EQT,2021-11-10,474710.29013100057
1026,EQT,2021-11-11,-1132033.6004150005
1027,EQT,2021-11-12,-100858.46647600009
1028,EQT,2021-11-15,-335261.16
1029,EQT,2021-11-16,-95314.8564909997
1030,EQT,2021-11-17,397767.7493500003
1031,EQT,2021-11-18,196273.60916799871
1032,EQT,2021-11-19,184432.64918000076
1033,EQT,2021-11-22,-48849.47384699949
1034,EQT,2021-11-23,-165366.42229900134
1035,EQT,2021-11-24,-114080.14776799874
1036,EQT,2021-11-26,213848.81851800077
1037,EQT,2021-11-29,190468.50059599907
1038,EQT,2021-11-30,879351.0894040001
1039,EQT,2021-12-01,795340.2802029994
1040,EQT,2021-12-02,117638.40000000011
1041,EQT,2021-12-03,523682.37012000056
1042,EQT,2021-12-06,109170.50986100017
1043,EQT,2021-12-07,-593728.4759399995
1044,EQT,2021-12-08,-302949.5488920012
1045,EQT,2021-12-09,180882.88215400107
1046,EQT,2021-12-10,-100819.80104200043
1047,EQT,2021-12-13,507622.58000000136
1048,EQT,2021-12-14,-799148.3703510007
1049,EQT,2021-12-15,198420.35163599873
1050,EQT,2021-12-16,-290245.5016359981
1051,EQT,2021-12-17,94279.17999999798
1052,EQT,2021-12-20,4697.35560400103
1053,EQT,2021-12-21,40382.807732000845
1054,EQT,2021-12-22,-667163.0477320007
1055,EQT,2021-12-23,31000.994171998784
1056,EQT,2021-12-27,-444838.0826239992
1057,EQT,2021-12-28,-31106.266497998884
1058,EQT,2021-12-29,43808.75203399924
1059,EQT,2021-12-30,476093.0087859997
1060,EQT,2021-12-31,151241.41313199932
1061,EQT,2022-01-03,-6550.72500699937
1062,EQT,2022-01-04,-386331.12999999995
1063,EQT,2022-01-05,450359.2625300009
1064,EQT,2022-01-06,-48696.28999999992
1065,EQT,2022-01-07,-676347.1127380017
1066,EQT,2022-01-10,-124919.54590899924
1067,EQT,2022-01-11,-329865.6459449992
1068,EQT,2022-01-12,-689130.908882001
1069,EQT,2022-01-13,684564.2499999992
1070,EQT,2022-01-14,104275.26000000189
1071,EQT,2022-01-20,540538.7130000009
1072,EQT,2022-01-21,374839.9599059982
1073,EQT,2022-01-24,-72852.8164059982
1074,EQT,2022-01-25,381187.53999999806
1075,EQT,2022-01-26,267600.1010700021
1076,EQT,2022-01-27,-385092.1036930001
1077,EQT,2022-01-28,-224344.1063070009
1078,EQT,2022-02-01,-504201.0
1079,EQT,2022-02-02,-244514.79107199894
1080,EQT,2022-02-03,347471.58439200005
1081,EQT,2022-02-04,-53528.930880000546
1082,EQT,2022-02-07,254264.93088000102
1083,EQT,2022-02-08,26991.68519100113
1084,EQT,2022-02-09,47235.9551909995
1085,EQT,2022-02-11,797681.0592399989
1086,EQT,2022-02-14,-96422.1500000001
1087,EQT,2022-02-15,207258.21437700116
1088,EQT,2022-02-16,200496.57103800017
1089,EQT,2022-02-17,-128011.90998000116
1090,EQT,2022-02-18,-546910.4545009997
1091,EQT,2022-02-22,-462262.4199590012
1092,EQT,2022-02-23,126764.20068200114
1093,EQT,2022-02-24,270852.6739440001
1094,EQT,2022-02-25,339267.2520750007
1095,EQT,2022-02-28,233275.4623319987
1096,EQT,2022-03-01,794139.3676680013
1097,EQT,2022-03-02,283338.30735899985
1098,EQT,2022-03-03,-16035.204999000103
1099,EQT,2022-03-04,867844.5948779995
1100,EQT,2022-03-07,103176.47805299953
1101,EQT,2022-03-08,976475.2506990015
1102,EQT,2022-03-09,-296188.52436600055
1103,EQT,2022-03-10,-468372.47671599936
1104,EQT,2022-03-11,180416.28000000102
1105,EQT,2022-03-15,-657524.789999999
1106,EQT,2022-03-16,0.0
1107,EQT,2022-03-18,-36969.59624399936
1108,EQT,2022-03-21,-237654.37187800097
1109,EQT,2022-03-24,-871080.0
1110,EQT,2022-03-25,-1671674.1594540009
1111,EQT,2022-03-28,-195399.20140200027
1112,EQT,2022-03-29,375590.13732799905
1113,EQT,2022-03-30,-56387.89857599855
1114,EQT,2022-03-31,-100299.98402199872
1115,EQT,2022-04-01,-672356.2848390001
1116,EQT,2022-04-04,-143164.0329880002
1117,EQT,2022-04-05,48882.09289600002
1118,EQT,2022-04-06,-429046.2428200013
1119,EQT,2022-04-07,373060.1599999988
1120,EQT,2022-04-08,-768030.7834349986
1121,EQT,2022-04-11,-319275.2715239999
1122,EQT,2022-04-12,-341963.87999999995
1123,EQT,2022-04-13,-617321.4809620003
1124,EQT,2022-04-14,-183438.70159999884
1125,EQT,2022-04-18,-1063739.454045001
1126,EQT,2022-04-19,510166.0127549988
1127,EQT,2022-04-20,-216668.85489599916
1128,EQT,2022-04-21,831650.4898440011
1129,EQT,2022-04-22,774813.5001879999
1130,EQT,2022-04-25,-10204.230521001213
1131,EQT,2022-04-26,273642.780044
1132,EQT,2022-04-27,-227613.18686400002
1133,EQT,2022-04-28,-370638.27000000107
1134,EQT,2022-04-29,293280.13814400125
1135,EQT,2022-05-02,105361.78573499988
1136,EQT,2022-05-03,-943525.9499999997
1137,EQT,2022-05-04,-323861.59752800025
1138,EQT,2022-05-05,342380.22487400024
1139,EQT,2022-05-06,302040.24921499996
1140,EQT,2022-05-09,1558087.314444
1141,EQT,2022-05-10,-24683.90629899988
1142,EQT,2022-05-11,-472619.45256200014
1143,EQT,2022-05-12,44529.24814799859
1144,EQT,2022-05-13,-184394.9976599989
1145,EQT,2022-05-16,-196991.60000000117
1146,EQT,2022-05-19,448637.6600000011
1147,EQT,2022-05-20,116602.35418199867
1148,EQT,2022-05-23,1270480.5422719992
1149,EQT,2022-05-24,-188844.8297119988
1150,EQT,2022-06-01,413125.379366
1151,EQT,2022-06-02,-269157.39499199996
1152,EQT,2022-06-03,-257842.0984960009
1153,EQT,2022-06-06,301036.4407190018
1154,EQT,2022-06-07,219983.02231799805
1155,EQT,2022-06-08,-231471.791595998
1156,EQT,2022-06-09,-258659.3564710009
1157,EQT,2022-06-10,-137110.86344800028
1158,EQT,2022-06-15,111961.89011800099
1159,EQT,2022-06-16,918945.1432419978
1160,EQT,2022-06-17,982674.3301920011
1161,EQT,2022-06-21,-273942.4501919998
1162,EQT,2022-06-23,-867406.6972330001
1163,EQT,2022-06-24,832723.9133940001
1164,EQT,2022-06-27,647799.4602789988
1165,EQT,2022-06-28,635878.8899999985
1166,EQT,2022-06-29,241668.170212
1167,EQT,2022-07-19,-603727.2453400025
1168,EQT,2022-07-20,-752074.12468
1169,EQT,2022-07-21,-412086.37833399884
1170,EQT,2022-07-22,61846.183344001125
1171,EQT,2022-07-25,-928955.7899999999
1172,EQT,2022-07-26,-213237.09000000107
1173,EQT,2022-07-27,41247.319377000014
1174,EQT,2022-07-28,845097.0365110001
1175,EQT,2022-07-29,-411711.26604999887
1176,EQT,2022-08-01,567677.071663999
1177,EQT,2022-08-02,143867.56362199996
1178,EQT,2022-08-03,-309855.37999999884
1179,EQT,2022-08-04,516677.4883639988
1180,EQT,2022-08-05,-368051.49367999873
1181,EQT,2022-08-08,320984.4652429976
1182,EQT,2022-08-09,-534010.4823169976
1183,EQT,2022-08-10,-199120.34680000215
1184,EQT,2022-08-11,-757984.3575129989
1185,EQT,2022-08-12,-120826.06641600016
1186,EQT,2022-08-15,296492.2880850001
1187,EQT,2022-08-16,-594222.3242940002
1188,EQT,2022-08-17,20842.98858800101
1189,EQT,2022-08-18,-342292.55272700003
1190,EQT,2022-08-19,164957.967446999
1191,EQT,2022-08-22,-423297.52101999987
1192,EQT,2022-08-23,364299.291851999
1193,EQT,2022-08-24,-550957.029167999
1194,EQT,2022-08-25,57816.74362200097
1195,EQT,2022-08-26,-54599.2637880008
1196,EQT,2022-08-29,-96993.20331200099
1197,EQT,2022-08-30,899191.3923880009
1198,EQT,2022-08-31,-308719.2599999999
1199,EQT,2022-09-01,449161.24448199995
1200,EQT,2022-09-02,-293070.74303999904
1201,EQT,2022-09-06,564295.407848999
1202,EQT,2022-09-07,-190559.05460800003
1203,EQT,2022-09-08,-343289.5588819998
1204,EQT,2022-09-09,-384064.54725299997
1205,EQT,2022-09-12,-578978.2233060001
1206,EQT,2022-09-13,688290.4130820008
1207,EQT,2022-09-14,-775179.0094760008
1208,EQT,2022-09-15,734476.4077919988
1209,EQT,2022-09-16,596993.802938001
1210,EQT,2022-09-19,-411267.0898460011
1211,EQT,2022-09-20,236888.21823200118
1212,EQT,2022-09-21,364998.96859099896
1213,EQT,2022-09-22,242754.748445001
1214,EQT,2022-09-23,1067615.8002759991
1215,EQT,2022-09-26,639419.333580001
1216,EQT,2022-09-27,42896.813471001224
1217,EQT,2022-09-28,-552474.7908310011
1218,EQT,2022-09-29,456465.8871920011
1219,EQT,2022-09-30,-445769.00272400124
1220,EQT,2022-10-03,-351109.98918
1221,EQT,2022-10-04,-1090668.1516029988
1222,EQT,2022-10-05,-142559.56815200226
1223,EQT,2022-10-06,441985.848096001
1224,EQT,2022-10-07,249738.8651960002
1225,EQT,2022-10-10,136309.45816599883
1226,EQT,2022-10-11,-263624.0259879988
1227,EQT,2022-10-12,-1674.977945999999
1228,EQT,2022-10-13,-268984.60000000015
1229,EQT,2022-10-14,1046749.606066
1230,EQT,2022-10-17,-237198.9453629998
1231,EQT,2022-10-18,-4519.199999999953
1232,EQT,2022-10-19,-136671.71663800123
1233,EQT,2022-10-20,496894.9649570022
1234,EQT,2022-10-21,997378.2384429988
1235,EQT,2022-10-24,-162295.90360500023
1236,EQT,2022-10-25,-472578.7203339996
1237,EQT,2022-10-26,217384.60414099862
1238,EQT,2022-10-27,-42833.88363199867
1239,EQT,2022-10-28,153156.67674499986
1240,EQT,2022-10-31,-1162124.0500000012
1241,EQT,2022-11-01,357381.44789400126
1242,EQT,2022-11-02,100076.8902979988
1243,EQT,2022-11-03,393899.8541330014
1244,EQT,2022-11-04,-617816.1621210004
1245,EQT,2022-11-07,-1100814.1839159997
1246,EQT,2022-11-08,97857.68215399983
1247,EQT,2022-11-09,1005905.220179999
1248,EQT,2022-11-10,-694422.7302359991
1249,EQT,2022-11-11,80643.24900000024
1250,EQT,2022-11-14,85525.52218799997
1251,EQT,2022-11-15,-467967.058881001
1252,EQT,2022-11-16,751548.6234670021
1253,EQT,2022-11-17,-75292.34491000109
1254,EQT,2022-11-18,228157.81834800128
1255,EQT,2022-11-21,-107375.49901900129
1256,EQT,2022-11-22,-848406.3705249988
1257,EQT,2022-11-23,59987.43738799883
1258,EQT,2022-11-25,173569.07426000104
1259,EQT,2022-11-28,494927.41608599783
1260,EQT,2022-11-29,-387890.8679259978
1261,EQT,2022-11-30,81511.43160999997
1262,EQT,2022-12-01,300780.8299999978
1263,EQT,2022-12-02,541724.5727790011
1264,EQT,2022-12-05,1016229.4525999997
1265,EQT,2022-12-06,54206.52239700141
1266,EQT,2022-12-07,69567.1766599999
1267,EQT,2022-12-08,405254.71083499864
1268,EQT,2022-12-09,-120571.1689379999
